id,time,time_received,latitude,longitude,altitude,geo_altitude,height,velocity_x,velocity_y,velocity_z,vertical_accuracy,horizontal_accuracy,speed_accuracy,pressure
8115526,2023-04-03 09:08:55+00,2023-04-03 09:08:57.094849+00,50.09053039550781,14.384081840515137,164.47,320,40.26,-6,8.4,0.4,4,10,3,993.6500000000001
8115528,2023-04-03 09:08:56+00,2023-04-03 09:08:57.167832+00,50.09062194824219,14.383993148803711,166.16,321.5,41.95,-6.2,9.600000000000001,0.8,4,10,3,993.45
8115529,2023-04-03 09:08:57+00,2023-04-03 09:08:57.85387+00,50.09071350097656,14.383910179138184,167.8,322.5,43.59,-5.800000000000001,10.200000000000001,1,4,10,3,993.25625
8115530,2023-04-03 09:08:58+00,2023-04-03 09:08:58.509178+00,50.09080123901367,14.383834838867188,164.63,323.5,40.42,-5.4,9.600000000000001,1.2000000000000002,4,10,3,993.63125
8115531,2023-04-03 09:08:59+00,2023-04-03 09:08:59.631252+00,50.09088134765625,14.383763313293457,175.95,324.5,51.74,-5.2,9,1,4,10,3,992.29375
8115532,2023-04-03 09:09:00+00,2023-04-03 09:09:00.755154+00,50.0909423828125,14.383721351623535,174.15,325.5,49.94,-4.2,8,1,4,10,3,992.50625
8115533,2023-04-03 09:09:01+00,2023-04-03 09:09:01.572254+00,50.090980529785156,14.383695602416992,171.77,327,47.56,-3.4000000000000004,6.800000000000001,1.2000000000000002,4,10,3,992.7875
8115534,2023-04-03 09:09:02+00,2023-04-03 09:09:02.656169+00,50.09101104736328,14.383685111999512,172.46,328,48.25,-2.4000000000000004,5.800000000000001,1,4,10,3,992.7062500000001
8115535,2023-04-03 09:09:03+00,2023-04-03 09:09:03.410164+00,50.091041564941406,14.383707046508789,173.57,329,49.36,-1,5,0.8,4,10,3,992.575
8115536,2023-04-03 09:09:04+00,2023-04-03 09:09:04.67643+00,50.0910758972168,14.383766174316406,171.29,329.5,47.08,0,4.6000000000000005,0.4,4,10,3,992.84375
8115537,2023-04-03 09:09:05+00,2023-04-03 09:09:05.959377+00,50.09111022949219,14.383841514587402,176.16,329,51.95,1.4000000000000001,5,0.2,4,10,3,992.2687500000001
8115538,2023-04-03 09:09:06+00,2023-04-03 09:09:06.499677+00,50.09114074707031,14.383943557739258,176.64,329,52.43,5.6000000000000005,3,0.2,4,10,3,992.2125000000001
8115541,2023-04-03 09:09:07+00,2023-04-03 09:09:10.061842+00,50.091182708740234,14.384057998657227,176.85,328.5,52.64,6.6000000000000005,3.8000000000000003,0,4,10,3,992.1875
8115539,2023-04-03 09:09:08+00,2023-04-03 09:09:09.926499+00,50.09123611450195,14.384181022644043,174.41,328.5,50.2,8.4,5.2,0,4,10,3,992.475
8115540,2023-04-03 09:09:09+00,2023-04-03 09:09:09.96723+00,50.09128952026367,14.38431167602539,176.85,328.5,52.64,9,6,0,4,10,4,992.1875
8115542,2023-04-03 09:09:10+00,2023-04-03 09:09:11.077796+00,50.09134292602539,14.384448051452637,171.35,328.5,47.14,9.4,6.2,0,4,10,4,992.8375000000001
8115543,2023-04-03 09:09:11+00,2023-04-03 09:09:11.509031+00,50.09140396118164,14.38458251953125,175.53,328.5,51.32,9.600000000000001,6.6000000000000005,0,4,10,3,992.34375
8115544,2023-04-03 09:09:12+00,2023-04-03 09:09:20.203189+00,50.09146499633789,14.384723663330078,174.47,328.5,50.26,9.8,6.6000000000000005,0,4,10,3,992.46875
8115545,2023-04-03 09:09:13+00,2023-04-03 09:09:20.241484+00,50.09152603149414,14.384867668151855,175.26,328,51.05,10,7,0,4,10,3,992.375
8115546,2023-04-03 09:09:14+00,2023-04-03 09:09:20.281427+00,50.09158706665039,14.385011672973633,175.21,327.5,51,10.200000000000001,6.800000000000001,0,4,10,3,992.38125
8115547,2023-04-03 09:09:15+00,2023-04-03 09:09:20.346924+00,50.091644287109375,14.38514232635498,179.18,327.5,54.97,9.4,6.6000000000000005,0,4,10,3,991.9125
8115548,2023-04-03 09:09:16+00,2023-04-03 09:09:20.384651+00,50.091697692871094,14.38526439666748,177.91,327,53.7,8.6,6,0,4,10,3,992.0625
8115549,2023-04-03 09:09:17+00,2023-04-03 09:09:20.451064+00,50.09174728393555,14.385364532470703,178.12,327,53.91,7.800000000000001,6,0,4,10,3,992.0375
8115551,2023-04-03 09:09:18+00,2023-04-03 09:09:20.53055+00,50.09178924560547,14.385448455810547,174.52,327,50.31,6.800000000000001,5.4,0,4,10,4,992.4625000000001
8115550,2023-04-03 09:09:19+00,2023-04-03 09:09:20.486705+00,50.091819763183594,14.385499000549316,172.67,327,48.46,5.6000000000000005,4.6000000000000005,0,4,10,3,992.6812500000001
8115552,2023-04-03 09:09:20+00,2023-04-03 09:09:25.311882+00,50.09185028076172,14.385527610778809,173.3,327,49.09,4.6000000000000005,4,0,4,10,2,992.60625
8115553,2023-04-03 09:09:21+00,2023-04-03 09:09:25.370255+00,50.091896057128906,14.385534286499023,173.73,326.5,49.52,3.2,4.2,-0.2,4,10,3,992.5562500000001
8115554,2023-04-03 09:09:22+00,2023-04-03 09:09:25.454403+00,50.091949462890625,14.385512351989746,174.78,327.5,50.57,1.8,4.2,-0.2,4,10,3,992.4312500000001
8115555,2023-04-03 09:09:23+00,2023-04-03 09:09:25.810203+00,50.092002868652344,14.385467529296875,174.2,328,49.99,0.8,5,0,4,10,3,992.5
8115556,2023-04-03 09:09:24+00,2023-04-03 09:09:25.932547+00,50.09206771850586,14.38541316986084,177.48,328,53.27,-3,5.6000000000000005,0,4,10,3,992.1125000000001
8115557,2023-04-03 09:09:25+00,2023-04-03 09:09:26.00587+00,50.092132568359375,14.385363578796387,176.32,328.5,52.11,-3.2,6.2,0,4,10,3,992.25
8115558,2023-04-03 09:09:26+00,2023-04-03 09:09:29.568677+00,50.092193603515625,14.385323524475098,176,329,51.79,-3,6.2,0.2,4,10,3,992.2875
8115559,2023-04-03 09:09:27+00,2023-04-03 09:09:51.539421+00,50.092247009277344,14.385295867919922,175.79,329.5,51.58,-2.6,6,0.2,4,10,3,992.3125
8115560,2023-04-03 09:09:28+00,2023-04-03 09:10:18.738013+00,50.0922966003418,14.38528823852539,174.94,329.5,50.73,-2,5.6000000000000005,0,4,10,3,992.4125
8115561,2023-04-03 09:09:29+00,2023-04-03 09:10:18.837249+00,50.09233474731445,14.385281562805176,175.37,329.5,51.16,-1.4000000000000001,5.2,0,4,10,3,992.3625000000001
8115562,2023-04-03 09:09:30+00,2023-04-03 09:10:18.875649+00,50.092369079589844,14.385279655456543,174.94,329.5,50.73,-1,4.6000000000000005,0,4,10,4,992.4125
8115563,2023-04-03 09:09:31+00,2023-04-03 09:10:19.171225+00,50.092384338378906,14.385272026062012,174.04,330,49.83,-0.8,3.6,0.2,4,10,3,992.5187500000001
8115564,2023-04-03 09:09:32+00,2023-04-03 09:10:19.214322+00,50.09239196777344,14.385262489318848,176.48,329,52.27,-1.2000000000000002,2.4000000000000004,0,4,10,3,992.23125
8115565,2023-04-03 09:09:33+00,2023-04-03 09:10:19.293911+00,50.0923957824707,14.38525104522705,175.16,330,50.95,-1,1.6,0,4,10,3,992.3875
8115566,2023-04-03 09:09:34+00,2023-04-03 09:10:22.607722+00,50.092403411865234,14.385241508483887,174.89,330,50.68,-1,1.2000000000000002,0,4,10,3,992.41875
8115567,2023-04-03 09:09:35+00,2023-04-03 09:10:23.225976+00,50.092411041259766,14.385236740112305,171.93,330,47.72,-0.8,1,0,4,10,3,992.7687500000001
8115568,2023-04-03 09:09:36+00,2023-04-03 09:10:23.285455+00,50.09242248535156,14.38523006439209,176.16,330,51.95,-0.4,0.4,-0.6000000000000001,4,10,3,992.2687500000001
8115569,2023-04-03 09:09:37+00,2023-04-03 09:10:23.789433+00,50.09242630004883,14.38522720336914,173.46,329.5,49.25,-0.2,0.2,-0.4,4,10,3,992.5875000000001
8115570,2023-04-03 09:09:38+00,2023-04-03 09:10:23.849956+00,50.0924186706543,14.385210990905762,175.05,328.5,50.84,-0.2,0,-0.4,4,10,3,992.4000000000001
8115572,2023-04-03 09:09:39+00,2023-04-03 09:10:23.92595+00,50.09241485595703,14.38520622253418,174.57,327.5,50.36,-0.2,0,-0.2,4,10,3,992.4562500000001
8115571,2023-04-03 09:09:40+00,2023-04-03 09:10:23.887753+00,50.09241485595703,14.385201454162598,174.89,327,50.68,-0.2,0,-0.2,4,10,3,992.41875
8115573,2023-04-03 09:10:10+00,2023-04-03 09:10:24.057402+00,50.09251022338867,14.385236740112305,174.68,336.5,50.47,0,0,0,4,11,3,992.44375
8115574,2023-04-03 09:10:11+00,2023-04-03 09:10:27.576393+00,50.09251022338867,14.385236740112305,175.53,337,51.32,0,0,0,4,11,3,992.34375
8115576,2023-04-03 09:10:12+00,2023-04-03 09:10:31.971624+00,50.09251022338867,14.385234832763672,174.52,337,50.31,0,0,0,4,11,3,992.4625000000001
8115575,2023-04-03 09:10:13+00,2023-04-03 09:10:31.933066+00,50.09251022338867,14.385234832763672,175.16,336.5,50.95,0,0,0,4,11,4,992.3875
8115577,2023-04-03 09:10:14+00,2023-04-03 09:10:32.171494+00,50.09251022338867,14.385233879089355,174.36,336.5,50.15,0,0,0,4,11,3,992.48125
8115578,2023-04-03 09:10:15+00,2023-04-03 09:10:32.350922+00,50.092506408691406,14.385231971740723,175.53,336,51.32,0,0,0,4,11,4,992.34375
8115579,2023-04-03 09:10:16+00,2023-04-03 09:10:32.42204+00,50.09250259399414,14.385229110717773,174.57,336,50.36,0,0,0,4,11,4,992.4562500000001
8115580,2023-04-03 09:10:17+00,2023-04-03 09:10:36.693324+00,50.092498779296875,14.38522720336914,174.63,335.5,50.42,0,0,0,4,11,4,992.45
8115581,2023-04-03 09:10:18+00,2023-04-03 09:10:36.795664+00,50.092498779296875,14.385225296020508,174.47,334.5,50.26,0,0,0,4,11,4,992.46875
8115582,2023-04-03 09:10:19+00,2023-04-03 09:10:37.725374+00,50.092498779296875,14.38522720336914,174.63,334,50.42,0,0,0,4,11,3,992.45
8115584,2023-04-03 09:10:20+00,2023-04-03 09:10:38.107873+00,50.09249496459961,14.385225296020508,174.47,334,50.26,0,0,0,4,11,4,992.46875
8115583,2023-04-03 09:10:21+00,2023-04-03 09:10:38.065035+00,50.09249496459961,14.385225296020508,174.78,334,50.57,0,0,0,4,11,3,992.4312500000001
8115585,2023-04-03 09:10:22+00,2023-04-03 09:10:38.457562+00,50.09249496459961,14.385225296020508,174.68,334.5,50.47,0,0,0,4,11,4,992.44375
8115586,2023-04-03 09:10:23+00,2023-04-03 09:10:38.705322+00,50.092491149902344,14.385224342346191,174.84,334,50.63,0,0,0,4,11,3,992.4250000000001
8115588,2023-04-03 09:10:24+00,2023-04-03 09:10:38.898554+00,50.092491149902344,14.385224342346191,174.52,334,50.31,0,0,0,4,11,3,992.4625000000001
8115587,2023-04-03 09:10:25+00,2023-04-03 09:10:38.860865+00,50.092491149902344,14.385224342346191,175.74,334.5,51.53,0,0,0,4,11,4,992.31875
8115589,2023-04-03 09:10:32+00,2023-04-03 09:10:39.837218+00,50.09248352050781,14.385215759277344,174.78,334,50.57,0,0,0,4,11,3,992.4312500000001
8115591,2023-04-03 09:10:33+00,2023-04-03 09:10:39.917758+00,50.09248352050781,14.385217666625977,174.15,333.5,49.94,0,0,0,4,11,3,992.50625
8115592,2023-04-03 09:10:34+00,2023-04-03 09:10:39.959568+00,50.09248352050781,14.38521957397461,175.68,333.5,51.47,0,0,0,4,11,3,992.325
8115590,2023-04-03 09:10:35+00,2023-04-03 09:10:39.875345+00,50.09247970581055,14.385220527648926,173.25,334,49.04,0,0,0,4,11,3,992.6125000000001
8115593,2023-04-03 09:10:36+00,2023-04-03 09:10:40.188861+00,50.09247589111328,14.385220527648926,174.63,334.5,50.42,0,0,0,4,11,3,992.45
8115594,2023-04-03 09:10:37+00,2023-04-03 09:10:40.235286+00,50.09247589111328,14.385217666625977,173.73,334.5,49.52,0,0,0,4,11,3,992.5562500000001
8115595,2023-04-03 09:10:38+00,2023-04-03 09:10:40.305683+00,50.092472076416016,14.385215759277344,174.57,334,50.36,0,0,0,4,11,4,992.4562500000001
8115596,2023-04-03 09:10:39+00,2023-04-03 09:10:40.343661+00,50.092472076416016,14.385212898254395,175.42,334,51.21,0,0,0,4,11,3,992.35625
8115597,2023-04-03 09:10:40+00,2023-04-03 09:10:43.776317+00,50.092472076416016,14.385210990905762,174.41,334.5,50.2,0,0,0,4,11,4,992.475
8115598,2023-04-03 09:10:41+00,2023-04-03 09:10:43.85327+00,50.09246826171875,14.385210037231445,172.4,334.5,48.19,0,0,0,4,11,4,992.7125000000001
8115599,2023-04-03 09:10:42+00,2023-04-03 09:10:43.975485+00,50.09246826171875,14.38520622253418,174.78,334.5,50.57,0,0,0,4,11,4,992.4312500000001
8115600,2023-04-03 09:10:43+00,2023-04-03 09:10:45.578484+00,50.092464447021484,14.385208129882812,174.36,334.5,50.15,0,0,0,4,11,4,992.48125
8115601,2023-04-03 09:10:44+00,2023-04-03 09:10:45.617806+00,50.092472076416016,14.385212898254395,175.05,335,50.84,0,0,0,4,11,2,992.4000000000001
8115602,2023-04-03 09:10:45+00,2023-04-03 09:10:45.686814+00,50.09246826171875,14.385210990905762,174.84,334.5,50.63,0,0,0,4,11,4,992.4250000000001
8115603,2023-04-03 09:10:46+00,2023-04-03 09:11:02.939845+00,50.09246826171875,14.385208129882812,174.36,334.5,50.15,0,0,0,4,11,3,992.48125
8115604,2023-04-03 09:10:47+00,2023-04-03 09:11:03.11966+00,50.092464447021484,14.38520622253418,173.94,334,49.73,0,0,0,4,10,3,992.53125
8115605,2023-04-03 09:10:48+00,2023-04-03 09:11:03.167856+00,50.092464447021484,14.385205268859863,174.63,333,50.42,0,0,-0.2,4,10,3,992.45
8115606,2023-04-03 09:10:49+00,2023-04-03 09:11:03.682208+00,50.09246063232422,14.38520622253418,174.73,333.5,50.52,0,0,0,4,11,4,992.4375
8115607,2023-04-03 09:10:50+00,2023-04-03 09:11:05.03752+00,50.09246063232422,14.38520622253418,174.41,334,50.2,0,0,0,4,11,4,992.475
8115608,2023-04-03 09:10:51+00,2023-04-03 09:11:05.598051+00,50.09246063232422,14.38520622253418,174.41,334,50.2,0,0,0,4,11,3,992.475
8115609,2023-04-03 09:10:52+00,2023-04-03 09:11:05.681926+00,50.09246063232422,14.38520622253418,173.3,334.5,49.09,0,0,0,4,11,3,992.60625
8115610,2023-04-03 09:10:53+00,2023-04-03 09:11:05.729218+00,50.09246063232422,14.385205268859863,174.57,334.5,50.36,0,0,0,4,11,4,992.4562500000001
8115611,2023-04-03 09:10:54+00,2023-04-03 09:11:05.827954+00,50.09246063232422,14.385205268859863,175.47,335,51.26,0,0,0,4,11,3,992.35
8115613,2023-04-03 09:10:55+00,2023-04-03 09:11:06.01067+00,50.09245681762695,14.385205268859863,174.57,335,50.36,0,0,0,4,11,3,992.4562500000001
8115612,2023-04-03 09:10:56+00,2023-04-03 09:11:05.961493+00,50.09246063232422,14.385208129882812,175.84,335,51.63,0,0,0,4,11,3,992.3062500000001
8115614,2023-04-03 09:10:57+00,2023-04-03 09:11:06.272754+00,50.09245681762695,14.385212898254395,174.2,335.5,49.99,0,-0.2,0,4,11,3,992.5
8115615,2023-04-03 09:10:58+00,2023-04-03 09:11:06.272899+00,50.09245681762695,14.385214805603027,174.2,335.5,49.99,0,0,0,4,11,4,992.5
8115616,2023-04-03 09:10:59+00,2023-04-03 09:11:06.704915+00,50.09245681762695,14.385214805603027,174.2,335.5,49.99,0,0,0,4,11,3,992.5
8115617,2023-04-03 09:11:00+00,2023-04-03 09:11:12.118854+00,50.09245681762695,14.385208129882812,175.31,335.5,51.1,0,0,0,4,10,3,992.3687500000001
8115618,2023-04-03 09:11:01+00,2023-04-03 09:11:14.345406+00,50.09245681762695,14.385191917419434,174.94,335.5,50.73,0,-0.2,0,4,10,3,992.4125
8115619,2023-04-03 09:11:02+00,2023-04-03 09:11:16.031457+00,50.09244918823242,14.385180473327637,174.89,335.5,50.68,-0.2,-0.4,0,4,10,2,992.41875
8115620,2023-04-03 09:11:03+00,2023-04-03 09:11:16.075955+00,50.09245300292969,14.385184288024902,175.31,335,51.1,0,-0.2,0,4,10,2,992.3687500000001
8115621,2023-04-03 09:11:04+00,2023-04-03 09:11:16.980439+00,50.09245300292969,14.38517951965332,175.63,335,51.42,0,-0.2,0,4,10,2,992.3312500000001
